type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,386426.334,4806221.6516,-70.4025296848925,43.4002772246683,-3.521,9.022,9.62,15.76,15.23
OF,1,386426.39634076,4806221.94995724,-70.4025289772317,43.4002799198476,-3.509,9.022,9.61,15.75,15.23
OF,2,386426.45868152,4806222.24831448,-70.4025282695708,43.4002826150269,-3.497,9.022,9.61,15.75,15.23
OF,3.3,386426.539724508,4806222.63617888,-70.4025273496115,43.40028611876,-3.481,9.023,9.59,15.74,15.23
OF,6.6,386426.745449016,4806223.62075777,-70.4025250143298,43.4002950128516,-3.441,9.024,9.56,15.72,15.23
OF,9.8,386426.944939448,4806224.57550093,-70.4025227498136,43.4003036374252,-3.400,9.026,9.53,15.70,15.23
OF,13.1,386427.150663956,4806225.56007981,-70.4025204145306,43.4003125315167,-3.360,9.027,9.51,15.68,15.23
OF,16.4,386427.356388464,4806226.5446587,-70.402518079247,43.4003214256082,-3.318,9.028,9.47,15.66,15.23
OF,19.7,386427.562112972,4806227.52923758,-70.4025157439628,43.4003303196996,-3.253,9.029,9.43,15.63,15.23
OF,23,386427.76783748,4806228.51381647,-70.4025134086778,43.4003392137909,-3.184,9.030,9.37,15.59,15.23
OF,26.2,386427.967327912,4806229.46855963,-70.4025111441585,43.4003478383643,-3.116,9.031,9.32,15.56,15.23
OF,29.5,386428.17305242,4806230.45313851,-70.4025088088723,43.4003567324556,-3.047,9.032,9.27,15.52,15.23
OF,32.8,386428.378776928,4806231.4377174,-70.4025064735855,43.4003656265468,-2.978,9.034,9.22,15.49,15.23
OF,36.1,386428.584501436,4806232.42229628,-70.402504138298,43.4003745206379,-2.910,9.035,9.17,15.46,15.23
OF,39.4,386428.790225944,4806233.40687517,-70.4025018030098,43.400383414729,-2.841,9.036,9.12,15.42,15.23
OF,42.7,386428.995950452,4806234.39145405,-70.402499467721,43.4003923088201,-2.770,9.037,9.07,15.38,15.23
OF,45.9,386429.195440884,4806235.34619721,-70.4024972031979,43.4004009333932,-2.695,9.039,9.01,15.35,15.23
OF,49.2,386429.401165392,4806236.33077609,-70.4024948679078,43.4004098274841,-2.621,9.040,8.96,15.31,15.23
OF,52.5,386429.6068899,4806237.31535498,-70.4024925326171,43.400418721575,-2.546,9.042,8.90,15.27,15.23
OF,55.8,386429.812614408,4806238.29993386,-70.4024901973257,43.4004276156658,-2.471,9.043,8.85,15.23,15.23
OF,59.1,386430.018338916,4806239.28451275,-70.4024878620337,43.4004365097566,-2.396,9.045,8.79,15.20,15.23
OF,62.3,386430.217829348,4806240.23925591,-70.4024855975075,43.4004451343294,-2.322,9.047,8.74,15.16,15.23
OF,65.6,386430.423553856,4806241.22383479,-70.4024832622141,43.4004540284201,-2.247,9.048,8.68,15.12,15.23
OF,68.9,386430.629278363,4806242.20841368,-70.4024809269202,43.4004629225108,-2.172,9.050,8.62,15.09,15.23
OF,72.2,386430.835002871,4806243.19299256,-70.4024785916255,43.4004718166013,-2.097,9.052,8.57,15.05,15.23
OF,75.5,386431.040727379,4806244.17757145,-70.4024762563303,43.4004807106919,-2.022,9.054,8.51,15.01,15.23
OF,78.7,386431.240217811,4806245.13231461,-70.4024739918009,43.4004893352645,-1.947,9.056,8.46,14.98,15.23
OF,82,386431.445942319,4806246.11689349,-70.4024716565043,43.4004982293549,-1.872,9.059,8.40,14.94,15.23
OF,85.3,386431.651666827,4806247.10147237,-70.4024693212071,43.4005071234453,-1.798,9.062,8.35,14.91,15.23
OF,88.6,386431.857391335,4806248.08605126,-70.4024669859093,43.4005160175356,-1.723,9.066,8.30,14.87,15.23
OF,91.9,386432.063115843,4806249.07063014,-70.4024646506108,43.4005249116259,-1.648,9.068,8.24,14.84,15.23
OF,95.1,386432.262606275,4806250.0253733,-70.4024623860783,43.4005335361982,-1.573,9.071,8.19,14.80,15.23
OF,98.4,386432.468330783,4806251.00995219,-70.4024600507785,43.4005424302884,-1.498,9.074,8.13,14.77,15.23
OF,101.7,386432.674055291,4806251.99453107,-70.402457715478,43.4005513243785,-1.424,9.077,8.08,14.73,15.23
OF,105,386432.879779799,4806252.97910996,-70.4024553801769,43.4005602184685,-1.359,9.080,8.03,14.70,15.23
OF,108.3,386433.085504307,4806253.96368884,-70.4024530448752,43.4005691125586,-1.304,9.084,7.99,14.68,15.23
OF,111.5,386433.284994739,4806254.918432,-70.4024507803395,43.4005777371307,-1.249,9.087,7.95,14.65,15.23
OF,114.8,386433.490719247,4806255.90301089,-70.4024484450365,43.4005866312206,-1.194,9.089,7.91,14.63,15.23
OF,118.1,386433.696443755,4806256.88758977,-70.4024461097328,43.4005955253104,-1.140,9.092,7.87,14.60,15.23
OF,121.4,386433.902168263,4806257.87216865,-70.4024437744285,43.4006044194002,-1.083,9.095,7.83,14.58,15.23
OF,124.7,386434.107892771,4806258.85674754,-70.4024414391235,43.40061331349,-1.024,9.097,7.79,14.55,15.23
OF,128,386434.313617279,4806259.84132642,-70.4024391038179,43.4006222075797,-0.965,9.100,7.75,14.52,15.23
OF,131.2,386434.513107711,4806260.79606958,-70.4024368392785,43.4006308321515,-0.906,9.104,7.71,14.50,15.23
OF,134.5,386434.718832219,4806261.78064847,-70.4024345039716,43.4006397262411,-0.847,9.107,7.66,14.47,15.23
OF,137.8,386434.924556727,4806262.76522735,-70.402432168664,43.4006486203306,-0.789,9.110,7.62,14.44,15.23
OF,141.1,386435.130281235,4806263.74980624,-70.4024298333558,43.4006575144202,-0.730,9.113,7.58,14.42,15.23
OF,144.4,386435.336005743,4806264.73438512,-70.4024274980469,43.4006664085096,-0.671,9.116,7.54,14.39,15.23
OF,147.6,386435.535496175,4806265.68912828,-70.4024252335044,43.4006750330811,-0.612,9.119,7.49,14.36,15.23
OF,150.9,386435.741220683,4806266.67370717,-70.4024228981943,43.4006839271705,-0.553,9.122,7.45,14.34,15.23
OF,154.2,386435.946945191,4806267.65828605,-70.4024205628835,43.4006928212598,-0.494,9.124,7.41,14.31,15.23
OF,157.5,386436.152669699,4806268.64286494,-70.402418227572,43.400701715349,-0.435,9.127,7.36,14.28,15.23
OF,160.8,386436.358394207,4806269.62744382,-70.4024158922599,43.4007106094382,-0.376,9.130,7.32,14.26,15.23
OF,164,386436.557884639,4806270.58218698,-70.4024136277142,43.4007192340095,-0.317,9.133,7.28,14.23,15.23
OF,167.3,386436.763609147,4806271.56676586,-70.4024112924009,43.4007281280986,-0.259,9.136,7.24,14.20,15.23
OF,170.6,386436.969333655,4806272.55134475,-70.4024089570868,43.4007370221876,-0.200,9.139,7.20,14.18,15.23
OF,173.9,386437.175058163,4806273.53592363,-70.4024066217721,43.4007459162766,-0.141,9.141,7.15,14.15,15.23
OF,177.2,386437.380782671,4806274.52050252,-70.4024042864568,43.4007548103656,-0.082,9.144,7.11,14.12,15.23
OF,180.4,386437.580273103,4806275.47524568,-70.402402021908,43.4007634349366,-0.023,9.147,7.07,14.09,15.23
OF,183.7,386437.785997611,4806276.45982456,-70.4023996865914,43.4007723290254,-0.092,9.152,7.08,14.11,15.23
IF,187,386437.991722119,4806277.44440345,-70.4023973512741,43.4007812231142,0.085,9.153,6.99,14.05,15.23
IF,190.3,386438.197446627,4806278.42898233,-70.4023950159562,43.4007901172029,0.153,9.155,6.94,14.01,15.23
IF,193.6,386438.403171135,4806279.41356122,-70.4023926806376,43.4007990112916,0.164,9.159,6.93,14.01,15.23
IF,196.8,386438.602661567,4806280.36830438,-70.4023904160856,43.4008076358624,0.187,9.162,6.92,14.00,15.23
IF,200.1,386438.808386074,4806281.35288326,-70.4023880807658,43.400816529951,0.379,9.163,6.77,13.90,15.23
IF,203.4,386439.014110582,4806282.33746214,-70.4023857454453,43.4008254240395,0.124,9.170,6.85,13.96,15.23
IF,206.7,386439.21983509,4806283.32204103,-70.4023834101241,43.400834318128,0.071,9.174,6.86,13.98,15.23
IF,210,386439.425559598,4806284.30661991,-70.4023810748023,43.4008432122164,0.259,9.175,6.81,13.95,15.23
IF,213.3,386439.631284106,4806285.2911988,-70.4023787394799,43.4008521063048,0.434,9.175,6.74,13.89,15.23
IF,216.5,386439.830774538,4806286.24594196,-70.4023764749241,43.4008607308753,0.452,9.179,6.73,13.89,15.23
IF,219.8,386440.036499046,4806287.23052084,-70.4023741396004,43.4008696249635,0.472,9.182,6.72,13.88,15.23
IF,223.1,386440.242223554,4806288.21509973,-70.402371804276,43.4008785190518,0.496,9.185,6.70,13.88,15.23
IF,226.4,386440.447948062,4806289.19967861,-70.402369468951,43.4008874131399,0.553,9.187,6.66,13.85,15.23
IF,229.7,386440.65367257,4806290.1842575,-70.4023671336253,43.400896307228,0.614,9.189,6.61,13.82,15.23
IF,232.9,386440.853163002,4806291.13900066,-70.4023648690664,43.4009049317983,0.673,9.192,6.57,13.79,15.23
IF,236.2,386441.05888751,4806292.12357954,-70.4023625337394,43.4009138258863,0.730,9.194,6.53,13.76,15.23
IF,239.5,386441.264612018,4806293.10815842,-70.4023601984118,43.4009227199742,0.762,9.197,6.51,13.75,15.23
IF,242.8,386441.470336526,4806294.09273731,-70.4023578630835,43.4009316140621,0.763,9.200,6.51,13.76,15.23
IF,246.1,386441.676061034,4806295.07731619,-70.4023555277546,43.40094050815,0.764,9.204,6.51,13.76,15.23
IF,249.3,386441.875551466,4806296.03205935,-70.4023532631926,43.40094913272,0.716,9.207,6.53,13.78,15.23
IF,252.6,386442.081275974,4806297.01663824,-70.4023509278624,43.4009580268077,0.649,9.211,6.55,13.79,15.23
IF,255.9,386442.287000482,4806298.00121712,-70.4023485925315,43.4009669208954,0.642,9.213,6.55,13.80,15.23
IF,259.2,386442.49272499,4806298.98579601,-70.4023462572,43.4009758149831,0.791,9.214,6.50,13.76,15.23
IF,262.5,386442.698449498,4806299.97037489,-70.4023439218679,43.4009847090707,0.946,9.214,6.38,13.68,15.23
IF,265.7,386442.89793993,4806300.92511805,-70.4023416573027,43.4009933336404,1.119,9.215,6.25,13.59,15.23
IF,269,386443.103664438,4806301.90969694,-70.4023393219693,43.4010022277279,1.229,9.217,6.17,13.53,15.23
IF,272.3,386443.309388946,4806302.89427582,-70.4023369866352,43.4010111218154,1.244,9.220,6.16,13.53,15.23
IF,275.6,386443.515113454,4806303.87885471,-70.4023346513004,43.4010200159027,1.226,9.224,6.16,13.54,15.23
IF,278.9,386443.720837962,4806304.86343359,-70.402332315965,43.4010289099901,1.155,9.228,6.19,13.56,15.23
IF,282.2,386443.92656247,4806305.84801247,-70.402329980629,43.4010378040774,1.128,9.231,6.20,13.57,15.23
IF,285.4,386444.126052902,4806306.80275563,-70.4023277160601,43.4010464286468,1.244,9.232,6.17,13.55,15.23
IF,288.7,386444.33177741,4806307.78733452,-70.4023253807228,43.401055322734,1.201,9.235,6.18,13.56,15.23
IF,292,386444.537501918,4806308.7719134,-70.4023230453848,43.4010642168211,1.226,9.238,6.18,13.56,15.23
IF,295.3,386444.743226426,4806309.75649229,-70.4023207100461,43.4010731109082,1.272,9.239,6.15,13.54,15.23
IF,298.6,386444.948950934,4806310.74107117,-70.4023183747069,43.4010820049952,1.253,9.242,6.16,13.55,15.23
IF,301.8,386445.148441366,4806311.69581433,-70.4023161101348,43.4010906295644,1.194,9.245,6.18,13.57,15.23
IF,305.1,386445.354165874,4806312.68039322,-70.4023137747942,43.4010995236514,1.143,9.248,6.19,13.58,15.23
IF,308.4,386445.559890382,4806313.6649721,-70.402311439453,43.4011084177382,1.092,9.251,6.21,13.60,15.23
IF,311.7,386445.76561489,4806314.64955099,-70.4023091041112,43.4011173118251,1.091,9.253,6.21,13.60,15.23
IF,315,386445.971339398,4806315.63412987,-70.4023067687686,43.4011262059118,1.177,9.253,6.19,13.59,15.23
IF,318.2,386446.17082983,4806316.58887303,-70.4023045041935,43.4011348304808,1.263,9.255,6.17,13.57,15.23
IF,321.5,386446.376554338,4806317.57345191,-70.4023021688497,43.4011437245675,1.349,9.255,6.10,13.53,15.23
IF,324.8,386446.582278846,4806318.5580308,-70.4022998335052,43.4011526186541,1.417,9.257,6.05,13.49,15.23
IF,328.1,386446.788003354,4806319.54260968,-70.4022974981601,43.4011615127406,1.471,9.258,6.01,13.47,15.23
IF,331.4,386446.993727862,4806320.52718857,-70.4022951628143,43.4011704068272,1.525,9.260,5.97,13.44,15.23
IF,334.6,386447.193218293,4806321.48193173,-70.402292898236,43.4011790313958,1.579,9.261,5.93,13.41,15.23
IF,337.9,386447.398942801,4806322.46651061,-70.402290562889,43.4011879254823,1.604,9.263,5.91,13.40,15.23
IF,341.2,386447.604667309,4806323.4510895,-70.4022882275413,43.4011968195686,1.557,9.266,5.93,13.42,15.23
IF,344.5,386447.810391817,4806324.43566838,-70.402285892193,43.4012057136549,1.510,9.268,5.94,13.43,15.23
IF,347.8,386448.016116325,4806325.42024727,-70.402283556844,43.4012146077412,1.463,9.270,5.96,13.44,15.23
IF,351,386448.215606757,4806326.37499043,-70.4022812922625,43.4012232323096,1.416,9.273,5.97,13.45,15.23
IF,354.3,386448.421331265,4806327.35956931,-70.4022789569122,43.4012321263958,1.449,9.274,5.97,13.45,15.23
IF,357.6,386448.627055773,4806328.34414819,-70.4022766215613,43.4012410204819,1.600,9.274,5.93,13.42,15.23
IF,360.9,386448.832780281,4806329.32872708,-70.4022742862097,43.4012499145679,1.750,9.274,5.81,13.34,15.23
IF,364.2,386449.038504789,4806330.31330596,-70.4022719508575,43.4012588086539,1.794,9.275,5.78,13.32,15.23
IF,367.5,386449.244229297,4806331.29788485,-70.4022696155046,43.4012677027399,1.781,9.278,5.78,13.33,15.23
IF,370.7,386449.443719729,4806332.25262801,-70.4022673509194,43.401276327308,1.934,9.278,5.67,13.25,15.23
IF,374,386449.649444237,4806333.23720689,-70.4022650155652,43.4012852213939,2.035,9.278,5.60,13.19,15.23
IF,377.3,386449.855168745,4806334.22178578,-70.4022626802104,43.4012941154797,2.017,9.281,5.60,13.20,15.23
IF,380.6,386450.060893253,4806335.20636466,-70.402260344855,43.4013030095654,1.999,9.283,5.61,13.21,15.23
IF,383.9,386450.266617761,4806336.19094355,-70.4022580094989,43.4013119036511,1.981,9.286,5.62,13.22,15.23
IF,387.1,386450.466108193,4806337.14568671,-70.4022557449105,43.401320528219,1.957,9.288,5.63,13.23,15.23
IF,390.4,386450.671832701,4806338.13026559,-70.4022534095531,43.4013294223046,1.931,9.290,5.63,13.23,15.23
IF,393.7,386450.877557209,4806339.11484447,-70.4022510741951,43.4013383163901,1.932,9.292,5.64,13.24,15.23
IF,397,386451.083281717,4806340.09942336,-70.4022487388364,43.4013472104756,2.040,9.292,5.60,13.21,15.23
IF,400.3,386451.289006225,4806341.08400224,-70.402246403477,43.4013561045611,2.142,9.293,5.53,13.16,15.23
IF,403.5,386451.488496657,4806342.0387454,-70.4022441388855,43.4013647291287,2.181,9.294,5.50,13.14,15.23
IF,406.8,386451.694221165,4806343.02332429,-70.4022418035249,43.401373623214,2.214,9.296,5.47,13.13,15.23
IF,410.1,386451.899945673,4806344.00790317,-70.4022394681636,43.4013825172993,2.237,9.297,5.46,13.12,15.23
IF,413.4,386452.105670181,4806344.99248206,-70.4022371328017,43.4013914113845,2.259,9.299,5.44,13.11,15.23
IF,416.7,386452.311394689,4806345.97706094,-70.4022347974391,43.4014003054697,2.262,9.301,5.44,13.11,15.23
IF,419.9,386452.510885121,4806346.9318041,-70.4022325328445,43.4014089300371,2.245,9.303,5.45,13.12,15.23
IF,423.2,386452.716609629,4806347.91638299,-70.4022301974806,43.4014178241222,2.229,9.305,5.45,13.12,15.23
IF,426.5,386452.922334137,4806348.90096187,-70.4022278621161,43.4014267182072,2.212,9.307,5.46,13.13,15.23
IF,429.8,386453.128058645,4806349.88554076,-70.4022255267509,43.4014356122922,2.259,9.307,5.45,13.12,15.23
IF,433.1,386453.333783153,4806350.87011964,-70.4022231913851,43.4014445063771,2.358,9.308,5.37,13.07,15.23
IF,436.4,386453.539507661,4806351.85469852,-70.4022208560186,43.401453400462,2.304,9.310,5.39,13.08,15.23
IF,439.6,386453.738998093,4806352.80944168,-70.4022185914202,43.4014620250291,2.260,9.312,5.40,13.09,15.23
IF,442.9,386453.944722601,4806353.79402057,-70.4022162560525,43.4014709191138,2.247,9.313,5.41,13.10,15.23
IF,446.2,386454.150447109,4806354.77859945,-70.4022139206841,43.4014798131986,2.301,9.314,5.39,13.09,15.23
IF,449.5,386454.356171617,4806355.76317834,-70.402211585315,43.4014887072832,2.603,9.312,5.19,12.94,15.23
IF,452.8,386454.561896125,4806356.74775722,-70.4022092499453,43.4014976013678,2.904,9.310,4.95,12.78,15.23
IF,456,386454.761386557,4806357.70250038,-70.4022069853438,43.4015062259347,3.240,9.308,4.70,12.59,15.23
IF,459.3,386454.967111065,4806358.68707927,-70.4022046499728,43.4015151200192,3.753,9.305,4.30,12.31,15.23
IF,462.6,386455.172835573,4806359.67165815,-70.4022023146011,43.4015240141037,4.181,9.303,3.97,12.08,15.23
IF,465.9,386455.378560081,4806360.65623704,-70.4021999792289,43.401532908188,4.224,9.310,3.94,12.07,15.23
IF,469.2,386455.584284589,4806361.64081592,-70.4021976438559,43.4015418022724,4.588,9.311,3.66,11.87,15.23
IF,472.4,386455.783775021,4806362.59555908,-70.4021953792512,43.401550426839,5.119,9.311,3.25,11.59,15.23
IF,475.7,386455.989499528,4806363.58013796,-70.402193043877,43.4015593209233,5.921,9.308,2.63,11.15,15.23
IF,479,386456.195224036,4806364.56471685,-70.4021907085021,43.4015682150074,7.178,9.382,1.71,10.58,15.23
IF,482.3,386456.400948544,4806365.54929573,-70.4021883731266,43.4015771090916,8.436,9.718,1.00,10.42,15.23
IF,484,386456.506927836,4806366.05650304,-70.4021871700541,43.4015816908925,9.094,9.718,0.49,10.06,15.23
IF,490,386456.880972396,4806367.84664646,-70.4021829239145,43.4015978619544,9.521,9.718,0.15,9.83,15.23
IF,490.3,386456.899674624,4806367.93615363,-70.4021827116075,43.4015986705075,9.718,9.718,0.01,9.72,15.23
AS,622.2,386465.122420867,4806407.28947328,-70.4020893667594,43.4019541643083,9.157,9.157,0.00,9.16,0.00
IF,623,386465.172293475,4806407.52815907,-70.4020888006009,43.4019563204494,9.062,9.157,0.02,9.17,0.15
IF,634.5,386465.889212215,4806410.95926731,-70.4020806620693,43.4019873149769,8.766,9.157,0.08,9.21,0.33
IF,642.5,386466.387938295,4806413.34612521,-70.4020750004773,43.4020088763871,9.094,9.157,0.04,9.19,0.38
IF,651.5,386466.949005135,4806416.03134035,-70.4020686311819,43.4020331329731,8.832,9.157,0.13,9.25,0.43
IF,662.5,386467.634753495,4806419.31326996,-70.4020608464808,43.402062779911,8.799,9.157,0.15,9.27,0.48
IF,671.2,386468.177118107,4806421.90897793,-70.4020546894849,43.4020862279433,9.157,9.157,0.01,9.16,0.51
AS,843.3,386478.905962902,4806473.25625854,-70.4019328932669,43.4025500676812,9.157,9.157,0.00,9.16,0.00
IF,844,386478.949601434,4806473.4651086,-70.401932397869,43.4025519543039,9.131,9.157,0.01,9.17,0.14
IF,846,386479.074282954,4806474.06182308,-70.4019309824464,43.4025573446545,9.157,9.157,0.01,9.16,0.20
AS,852.4,386479.473263818,4806475.9713094,-70.4019264530922,43.4025745937762,9.157,9.157,0.00,9.16,0.00
IF,858.5,386479.853542454,4806477.79128855,-70.4019221360493,43.4025910343451,8.639,9.157,0.05,9.19,0.26
IF,863.5,386480.165246254,4806479.28307474,-70.4019185974878,43.4026045102211,8.143,9.157,0.07,9.21,0.32
IF,875.5,386480.913335374,4806482.86336159,-70.4019101049342,43.4026368523231,8.310,9.157,0.12,9.24,0.40
IF,882.4,386481.343486617,4806484.92202653,-70.401905221712,43.4026554490314,9.157,9.157,0.01,9.16,0.44
AS,923.6,386483.911925929,4806497.21434472,-70.4018760638621,43.4027664902417,9.122,9.122,0.00,9.12,0.00
IF,928,386484.186225273,4806498.52711657,-70.401872949911,43.4027783490112,8.963,9.122,0.04,9.15,0.24
IF,936.5,386484.716121733,4806501.06315309,-70.4018669343203,43.4028012579976,8.537,9.122,0.08,9.18,0.33
IF,942,386485.058995913,4806502.70411789,-70.4018630418769,43.4028160814592,8.045,9.122,0.10,9.19,0.37
IF,947.5,386485.401870093,4806504.3450827,-70.4018591494318,43.4028309049206,7.881,9.122,0.12,9.21,0.41
IF,956.5,386485.962936933,4806507.03029784,-70.4018527799722,43.4028551614936,7.913,9.122,0.15,9.23,0.45
IF,966,386486.555174153,4806509.8646916,-70.4018460566485,43.4028807656535,6.896,9.122,0.18,9.25,0.49
IF,976,386487.178581753,4806512.84826398,-70.4018389794598,43.4029077174004,5.551,9.122,0.20,9.26,0.53
IF,986,386487.801989353,4806515.83183635,-70.4018319022651,43.4029346691467,6.535,9.122,0.23,9.28,0.56
IF,993,386488.238374673,4806517.92033702,-70.4018269482253,43.4029535353689,6.929,9.122,0.24,9.29,0.58
IF,1008.5,386489.204656453,4806522.5448742,-70.4018159785553,43.4029953105743,5.518,9.122,0.28,9.32,0.62
IF,1023.5,386490.139767852,4806527.02023277,-70.4018053627319,43.4030357381913,6.306,9.122,0.31,9.34,0.65
IF,1032.5,386490.700834692,4806529.7054479,-70.4017989932314,43.403059994761,4.928,9.122,0.33,9.35,0.67
OF,1041,386491.230731152,4806532.24148443,-70.4017929775876,43.4030829037432,-0.034,9.122,0.35,9.36,0.69
OF,1042,386491.293071912,4806532.53984166,-70.4017922698645,43.4030855989175,-0.153,9.122,0.35,9.37,0.69
OF,1043,386491.355412672,4806532.8381989,-70.4017915621414,43.4030882940919,-0.272,9.122,0.35,9.37,0.69
OF,1044,386491.417753432,4806533.13655614,-70.4017908544182,43.4030909892662,-0.391,9.122,0.35,9.37,0.69
OF,1045,386491.480094192,4806533.43491338,-70.4017901466949,43.4030936844405,-0.510,9.122,0.35,9.37,0.69
OF,1046,386491.542434952,4806533.73327061,-70.4017894389716,43.4030963796149,-0.629,9.122,0.36,9.37,0.70
OF,1047,386491.604775712,4806534.03162785,-70.4017887312482,43.4030990747892,-0.748,9.122,0.36,9.37,0.70
OF,1048,386491.667116472,4806534.32998509,-70.4017880235248,43.4031017699635,-0.867,9.122,0.36,9.37,0.70
OF,1049,386491.729457232,4806534.62834233,-70.4017873158012,43.4031044651378,-0.986,9.122,0.36,9.37,0.70
OF,1050,386491.791797992,4806534.92669956,-70.4017866080777,43.4031071603121,-1.105,9.122,0.36,9.38,0.70
OF,1051,386491.854138752,4806535.2250568,-70.4017859003541,43.4031098554864,-1.224,9.122,0.36,9.38,0.71
OF,1052,386491.916479512,4806535.52341404,-70.4017851926304,43.4031125506607,-1.343,9.122,0.37,9.38,0.71
OF,1053,386491.978820272,4806535.82177128,-70.4017844849066,43.403115245835,-1.462,9.122,0.37,9.38,0.71
